Name,Geographical_zone,Country,Sector,Industry
CHINA MERCHANTS SECURITIES-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
GF SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
ORIENT SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
FOUNDER SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
GUOSEN SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
EVERBRIGHT SECURITIE CO -A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
SDIC ESSENCE HOLDINGS CO L-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
INDUSTRIAL SECURITIES CO-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
ANXIN TRUST CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
CHANGJIANG SECURITIES CO L-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
WESTERN SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
GUOYUAN SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
DONGXING SECURITIES CO LT-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
SINOLINK SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
SOOCHOW SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
FIRST CAPITAL SECURITIES C-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
HUAAN SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
SHANXI SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
HUAXI SECURITIES CO LTD-A,ASIA/PACIFIC,CHINA,Financials,Capital Markets
MAGELLAN FINANCIAL GROUP LTD,ASIA/PACIFIC,AUSTRALIA,Financials,Capital Markets
Janus Henderson Group PLC,EUROPE,UNITED KINGDOM,Financials,Capital Markets
BT INVESTMENT MANAGEMENT LTD,ASIA/PACIFIC,AUSTRALIA,Financials,Capital Markets
IOOF HOLDINGS LTD,ASIA/PACIFIC,AUSTRALIA,Financials,Capital Markets
Perpetual Limited,ASIA/PACIFIC,AUSTRALIA,Financials,Capital Markets
PLATINUM ASSET MANAGEMENT,ASIA/PACIFIC,AUSTRALIA,Financials,Capital Markets
AMERICAN EXPRESS CO,NORTH AMERICA,UNITED STATES,Financials,Consumer Finance
CAPITAL ONE FINANCIAL CORP,NORTH AMERICA,UNITED STATES,Financials,Consumer Finance
DISCOVER FINANCIAL SERVICES,NORTH AMERICA,UNITED STATES,Financials,Consumer Finance
SLM CORP,NORTH AMERICA,UNITED STATES,Financials,Consumer Finance
AEON CREDIT SERVICE CO LTD,ASIA/PACIFIC,JAPAN,Financials,Consumer Finance
HITACHI CAPITAL CORP,ASIA/PACIFIC,JAPAN,Financials,Consumer Finance
ORIENT CORP,ASIA/PACIFIC,JAPAN,Financials,Consumer Finance
SYNCHRONY FINANCIAL,NORTH AMERICA,UNITED STATES,Financials,Consumer Finance
ALLY FINANCIAL INC,NORTH AMERICA,UNITED STATES,Financials,Consumer Finance
BAJAJ FINANCE LTD,ASIA/PACIFIC,INDIA,Financials,Consumer Finance
SHRIRAM TRANSPORT FINANCE,ASIA/PACIFIC,INDIA,Financials,Consumer Finance
CREDIT SAISON CO LTD,ASIA/PACIFIC,JAPAN,Financials,Consumer Finance
MAHINDRA & MAHINDRA FIN SECS,ASIA/PACIFIC,INDIA,Financials,Consumer Finance
ACOM CO LTD,ASIA/PACIFIC,JAPAN,Financials,Consumer Finance
MUANGTHAI LEASING PCL,ASIA/PACIFIC,THAILAND,Financials,Consumer Finance
SAMSUNG CARD CO,ASIA/PACIFIC,SOUTH KOREA,Financials,Consumer Finance
CREDIT CORP GROUP LTD,ASIA/PACIFIC,AUSTRALIA,Financials,Consumer Finance
ECLIPX GROUP LTD,ASIA/PACIFIC,AUSTRALIA,Financials,Consumer Finance
HUDSON CITY BANCORP INC,NORTH AMERICA,UNITED STATES,Financials,Thrifts & Mortgage Finance
HOUSING DEVELOPMENT FINANCE,ASIA/PACIFIC,INDIA,Financials,Thrifts & Mortgage Finance
INDIABULLS HOUSING FINANCE L,ASIA/PACIFIC,INDIA,Financials,Thrifts & Mortgage Finance
LIC HOUSING FINANCE LTD,ASIA/PACIFIC,INDIA,Financials,Thrifts & Mortgage Finance
Annaly Capital Management Inc,NORTH AMERICA,UNITED STATES,Financials,Mortgage Real Estate Investmen
AGNC Investment Corp,NORTH AMERICA,UNITED STATES,Financials,Mortgage Real Estate Investmen
AIR LIQUIDE SA,EUROPE,FRANCE,Materials,Chemicals
UMICORE,EUROPE,BELGIUM,Materials,Chemicals
SOLVAY SA,EUROPE,BELGIUM,Materials,Chemicals
CRODA INTERNATIONAL PLC,EUROPE,UNITED KINGDOM,Materials,Chemicals
JOHNSON MATTHEY PLC,EUROPE,UNITED KINGDOM,Materials,Chemicals
LINDE PLC,EUROPE,UNITED KINGDOM,Materials,Chemicals
BASF SE,EUROPE,GERMANY,Materials,Chemicals
COVESTRO AG,EUROPE,GERMANY,Materials,Chemicals
GIVAUDAN-REG,EUROPE,SWITZERLAND,Materials,Chemicals
SIKA AG-BR,EUROPE,SWITZERLAND,Materials,Chemicals
DOWDUPONT INC,NORTH AMERICA,UNITED STATES,Materials,Chemicals
DU PONT (E.I.) DE NEMOURS,NORTH AMERICA,UNITED STATES,Materials,Chemicals
MONSANTO CO,NORTH AMERICA,UNITED STATES,Materials,Chemicals
DOW CHEMICAL CO/THE,NORTH AMERICA,UNITED STATES,Materials,Chemicals
PRAXAIR INC,NORTH AMERICA,UNITED STATES,Materials,Chemicals
PPG INDUSTRIES INC,NORTH AMERICA,UNITED STATES,Materials,Chemicals
AIR PRODUCTS & CHEMICALS INC,NORTH AMERICA,UNITED STATES,Materials,Chemicals
LYONDELLBASELL INDU-CL A,NORTH AMERICA,UNITED STATES,Materials,Chemicals
ECOLAB INC,NORTH AMERICA,UNITED STATES,Materials,Chemicals
SHERWIN-WILLIAMS CO/THE,NORTH AMERICA,UNITED STATES,Materials,Chemicals
SIGMA-ALDRICH,NORTH AMERICA,UNITED STATES,Materials,Chemicals
CF INDUSTRIES HOLDINGS INC,NORTH AMERICA,UNITED STATES,Materials,Chemicals
MOSAIC CO/THE,NORTH AMERICA,UNITED STATES,Materials,Chemicals
EASTMAN CHEMICAL CO,NORTH AMERICA,UNITED STATES,Materials,Chemicals
INTL FLAVORS & FRAGRANCES,NORTH AMERICA,UNITED STATES,Materials,Chemicals
FMC CORP,NORTH AMERICA,UNITED STATES,Materials,Chemicals
AIRGAS INC,NORTH AMERICA,UNITED STATES,Materials,Chemicals
SHIN-ETSU CHEMICAL CO LTD,ASIA/PACIFIC,JAPAN,Materials,Chemicals
ASAHI KASEI CORP,ASIA/PACIFIC,JAPAN,Materials,Chemicals
TORAY INDUSTRIES INC,ASIA/PACIFIC,JAPAN,Materials,Chemicals
MITSUBISHI CHEMICAL HOLDINGS,ASIA/PACIFIC,JAPAN,Materials,Chemicals
NITTO DENKO CORP,ASIA/PACIFIC,JAPAN,Materials,Chemicals
SUMITOMO CHEMICAL CO LTD,ASIA/PACIFIC,JAPAN,Materials,Chemicals
NIPPON PAINT CO LTD,ASIA/PACIFIC,JAPAN,Materials,Chemicals
NISSAN CHEMICAL INDUSTRIES,ASIA/PACIFIC,JAPAN,Materials,Chemicals
TOSOH CORP,ASIA/PACIFIC,JAPAN,Materials,Chemicals
MITSUI CHEMICALS INC,ASIA/PACIFIC,JAPAN,Materials,Chemicals
SHOWA DENKO K K,ASIA/PACIFIC,JAPAN,Materials,Chemicals
KURARAY CO LTD,ASIA/PACIFIC,JAPAN,Materials,Chemicals
KANSAI PAINT CO LTD,ASIA/PACIFIC,JAPAN,Materials,Chemicals
Daicel Corp,ASIA/PACIFIC,JAPAN,Materials,Chemicals
JSR CORP,ASIA/PACIFIC,JAPAN,Materials,Chemicals
MITSUBISHI GAS CHEMICAL CO,ASIA/PACIFIC,JAPAN,Materials,Chemicals
DIC Corp,ASIA/PACIFIC,JAPAN,Materials,Chemicals
TEIJIN LTD,ASIA/PACIFIC,JAPAN,Materials,Chemicals
NOF CORP,ASIA/PACIFIC,JAPAN,Materials,Chemicals
AIR WATER INC,ASIA/PACIFIC,JAPAN,Materials,Chemicals
TAIYO NIPPON SANSO CORP,ASIA/PACIFIC,JAPAN,Materials,Chemicals
DENKI KAGAKU KOGYO K K,ASIA/PACIFIC,JAPAN,Materials,Chemicals
UBE INDUSTRIES LTD,ASIA/PACIFIC,JAPAN,Materials,Chemicals
ZEON CORP,ASIA/PACIFIC,JAPAN,Materials,Chemicals
Hitachi Chemical Co Ltd,ASIA/PACIFIC,JAPAN,Materials,Chemicals
NIHON PARKERIZING CO LTD,ASIA/PACIFIC,JAPAN,Materials,Chemicals
NUTRIEN LTD,NORTH AMERICA,CANADA,Materials,Chemicals
AKZO NOBEL,EUROPE,NETHERLANDS,Materials,Chemicals
KONINKLIJKE DSM NV,EUROPE,NETHERLANDS,Materials,Chemicals
SASOL LTD,AFRICA,SOUTH AFRICA,Materials,Chemicals
FORMOSA PLASTICS CORP,ASIA/PACIFIC,TAIWAN,Materials,Chemicals
LG CHEM LTD,ASIA/PACIFIC,SOUTH KOREA,Materials,Chemicals
CELANESE CORP-SERIES A,NORTH AMERICA,UNITED STATES,Materials,Chemicals
NAN YA PLASTICS CORP,ASIA/PACIFIC,TAIWAN,Materials,Chemicals
FORMOSA CHEMICALS & FIBRE,ASIA/PACIFIC,TAIWAN,Materials,Chemicals
SYMRISE AG,EUROPE,GERMANY,Materials,Chemicals
CHR HANSEN HOLDING A/S,EUROPE,DENMARK,Materials,Chemicals
NOVOZYMES A/S-B SHARES,EUROPE,DENMARK,Materials,Chemicals
ALBEMARLE CORP,NORTH AMERICA,UNITED STATES,Materials,Chemicals
YARA INTERNATIONAL ASA,EUROPE,NORWAY,Materials,Chemicals
ARKEMA,EUROPE,FRANCE,Materials,Chemicals
CHEMOURS CO/THE,NORTH AMERICA,UNITED STATES,Materials,Chemicals
Asian Paints Ltd,ASIA/PACIFIC,INDIA,Materials,Chemicals
AXALTA COATING SYSTEMS LTD,NORTH AMERICA,UNITED STATES,Materials,Chemicals
PETRONAS CHEMICALS GROUP BHD,ASIA/PACIFIC,MALAYSIA,Materials,Chemicals
ORICA LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Chemicals
PTT GLOBAL CHEMICAL PCL,ASIA/PACIFIC,THAILAND,Materials,Chemicals
EMS-CHEMIE HOLDING AG-REG,EUROPE,SWITZERLAND,Materials,Chemicals
EVONIK INDUSTRIES AG,EUROPE,GERMANY,Materials,Chemicals
LANXESS AG,EUROPE,GERMANY,Materials,Chemicals
SOC QUIMICA Y MINERA CHILE-B,LATIN AMERICA,CHILE,Materials,Chemicals
UPL Ltd,ASIA/PACIFIC,INDIA,Materials,Chemicals
Lotte Chemical Corporation,ASIA/PACIFIC,SOUTH KOREA,Materials,Chemicals
CLARIANT AG-REG,EUROPE,SWITZERLAND,Materials,Chemicals
INCITEC PIVOT LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Chemicals
ISRAEL CHEMICALS LTD,MIDDLE EAST,ISRAEL,Materials,Chemicals
METHANEX CORP,NORTH AMERICA,CANADA,Materials,Chemicals
FUCHS PETROLUB AG -PREF,EUROPE,GERMANY,Materials,Chemicals
WESTLAKE CHEMICAL CORP,NORTH AMERICA,UNITED STATES,Materials,Chemicals
INDORAMA VENTURES PCL,ASIA/PACIFIC,THAILAND,Materials,Chemicals
BRASKEM SA-PREF A,LATIN AMERICA,BRAZIL,Materials,Chemicals
MEXICHEM SAB DE CV-*,LATIN AMERICA,MEXICO,Materials,Chemicals
HANWHA CHEMICAL CORP,ASIA/PACIFIC,SOUTH KOREA,Materials,Chemicals
PIDILITE INDUSTRIES LTD,ASIA/PACIFIC,INDIA,Materials,Chemicals
KANEKA CORP,ASIA/PACIFIC,JAPAN,Materials,Chemicals
SINOPEC SHANGHAI PETROCHEM-H,ASIA/PACIFIC,CHINA,Materials,Chemicals
OCI Company Ltd,ASIA/PACIFIC,SOUTH KOREA,Materials,Chemicals
PHOSAGRO OAO-GDR REG S,EUROPE,RUSSIA,Materials,Chemicals
Kumho Petro Chemical Co Ltd,ASIA/PACIFIC,SOUTH KOREA,Materials,Chemicals
LG CHEM LTD-PREFERENCE,ASIA/PACIFIC,SOUTH KOREA,Materials,Chemicals
PETKIM PETROKIMYA HOLDING AS,MIDDLE EAST,TURKEY,Materials,Chemicals
Tianqi Lithium Corp,ASIA/PACIFIC,CHINA,Materials,Chemicals
ZHEJIANG LONGSHENG GROUP C-A,ASIA/PACIFIC,CHINA,Materials,Chemicals
HENGLI PETROCHEMICAL CO L-A,ASIA/PACIFIC,CHINA,Materials,Chemicals
RONGSHENG PETRO CHEMICAL-A,ASIA/PACIFIC,CHINA,Materials,Chemicals
SINOPEC SHANGHAI PETROCHE-A,ASIA/PACIFIC,CHINA,Materials,Chemicals
DULUXGROUP LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Chemicals
NUFARM LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Chemicals
ArcelorMittal,EUROPE,LUXEMBOURG,Materials,Metals & Mining
APERAM,EUROPE,LUXEMBOURG,Materials,Metals & Mining
ACERINOX SA,EUROPE,SPAIN,Materials,Metals & Mining
RIO TINTO PLC,EUROPE,UNITED KINGDOM,Materials,Metals & Mining
BHP Group PLC,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
GLENCORE XSTRATA PLC,EUROPE,SWITZERLAND,Materials,Metals & Mining
ANGLO AMERICAN PLC,EUROPE,UNITED KINGDOM,Materials,Metals & Mining
ANTOFAGASTA PLC,LATIN AMERICA,CHILE,Materials,Metals & Mining
EVRAZ PLC,EUROPE,RUSSIA,Materials,Metals & Mining
FRESNILLO PLC,LATIN AMERICA,MEXICO,Materials,Metals & Mining
THYSSENKRUPP AG,EUROPE,GERMANY,Materials,Metals & Mining
FREEPORT-MCMORAN COPPER,NORTH AMERICA,UNITED STATES,Materials,Metals & Mining
NUCOR CORP,NORTH AMERICA,UNITED STATES,Materials,Metals & Mining
PALL CORP,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
NEWMONT MINING CORP,NORTH AMERICA,UNITED STATES,Materials,Metals & Mining
UNITED STATES STEEL CORP,NORTH AMERICA,UNITED STATES,Materials,Metals & Mining
ALLEGHENY TECHNOLOGIES INC,NORTH AMERICA,UNITED STATES,Materials,Metals & Mining
Cleveland-Cliffs Inc,NORTH AMERICA,UNITED STATES,Materials,Metals & Mining
Nippon Steel & Sumitomo Metal,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
JFE HOLDINGS INC,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
SUMITOMO METAL MINING CO LTD,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
MITSUMATERIALS CORP,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
HITACHI METALS LTD,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
DOWA HOLDINGS CO LTD,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
NIPPON LIGHT METAL HOLDINGS,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
TOKYO STEEL MFG CO LTD,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
BHP BILLITON LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
Vale SA,LATIN AMERICA,BRAZIL,Materials,Metals & Mining
RIO TINTO LTD,EUROPE,UNITED KINGDOM,Materials,Metals & Mining
BARRICK GOLD CORP,NORTH AMERICA,CANADA,Materials,Metals & Mining
POSCO,ASIA/PACIFIC,SOUTH KOREA,Materials,Metals & Mining
FRANCO-NEVADA CORP,NORTH AMERICA,CANADA,Materials,Metals & Mining
MMC Norilsk Nickel PJSC,EUROPE,RUSSIA,Materials,Metals & Mining
SOUTH32 LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
NEWCREST MINING LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
Teck Resources Ltd,NORTH AMERICA,CANADA,Materials,Metals & Mining
AGNICO-EAGLE MINES LTD,NORTH AMERICA,CANADA,Materials,Metals & Mining
CHINA STEEL CORP,ASIA/PACIFIC,TAIWAN,Materials,Metals & Mining
SILVER WHEATON CORP,NORTH AMERICA,CANADA,Materials,Metals & Mining
GOLDCORP INC,NORTH AMERICA,CANADA,Materials,Metals & Mining
GRUPO MEXICO SAB DE CV-SER B,LATIN AMERICA,MEXICO,Materials,Metals & Mining
STEEL DYNAMICS INC,NORTH AMERICA,UNITED STATES,Materials,Metals & Mining
FIRST QUANTUM MINERALS LTD,NORTH AMERICA,CANADA,Materials,Metals & Mining
FORTESCUE METALS GROUP LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
BOLIDEN AB,EUROPE,SWEDEN,Materials,Metals & Mining
ANGLOGOLD ASHANTI LTD,AFRICA,SOUTH AFRICA,Materials,Metals & Mining
BLUESCOPE STEEL LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
NORSK HYDRO ASA,EUROPE,NORWAY,Materials,Metals & Mining
ALUMINA LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
KINROSS GOLD CORP,NORTH AMERICA,CANADA,Materials,Metals & Mining
GERDAU SA-PREF,LATIN AMERICA,BRAZIL,Materials,Metals & Mining
KGHM POLSKA MIEDZ SA,EUROPE,POLAND,Materials,Metals & Mining
Alrosa PAO,EUROPE,RUSSIA,Materials,Metals & Mining
VOESTALPINE AG,EUROPE,AUSTRIA,Materials,Metals & Mining
JSW STEEL LTD,ASIA/PACIFIC,INDIA,Materials,Metals & Mining
KOREA ZINC CO LTD,ASIA/PACIFIC,SOUTH KOREA,Materials,Metals & Mining
HINDALCO INDUSTRIES LTD,ASIA/PACIFIC,INDIA,Materials,Metals & Mining
Hyundai Steel Co,ASIA/PACIFIC,SOUTH KOREA,Materials,Metals & Mining
Severstal PAO,EUROPE,RUSSIA,Materials,Metals & Mining
Vedanta Ltd,ASIA/PACIFIC,INDIA,Materials,Metals & Mining
GOLD FIELDS LTD,AFRICA,SOUTH AFRICA,Materials,Metals & Mining
LUNDIN MINING CORP,NORTH AMERICA,CANADA,Materials,Metals & Mining
Southern Copper Corp,LATIN AMERICA,PERU,Materials,Metals & Mining
NOVOLIPETSK STEEL (NLMK OAO),EUROPE,RUSSIA,Materials,Metals & Mining
CIA DE MINAS BUENAVENTUR-ADR,LATIN AMERICA,PERU,Materials,Metals & Mining
Anglo American Platinum Ltd,AFRICA,SOUTH AFRICA,Materials,Metals & Mining
Tata Steel Limited,ASIA/PACIFIC,INDIA,Materials,Metals & Mining
ZIJIN MINING GROUP CO LTD-H,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
KOBE STEEL LTD,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
EREGLI DEMIR VE CELIK FABRIK,MIDDLE EAST,TURKEY,Materials,Metals & Mining
CIA SIDERURGICA NACIONAL SA,LATIN AMERICA,BRAZIL,Materials,Metals & Mining
Polyus PJSC,EUROPE,RUSSIA,Materials,Metals & Mining
POLYMETAL INTERNATIONAL PLC,EUROPE,RUSSIA,Materials,Metals & Mining
JIANGXI COPPER CO LTD-H,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
KUMBA IRON ORE LTD,AFRICA,SOUTH AFRICA,Materials,Metals & Mining
CHINA MOLYBDENUM CO LTD-H,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
Industrias Penoles SAB de CV,LATIN AMERICA,MEXICO,Materials,Metals & Mining
MARUICHI STEEL TUBE LTD,ASIA/PACIFIC,JAPAN,Materials,Metals & Mining
Turquoise Hill Resources Ltd,NORTH AMERICA,CANADA,Materials,Metals & Mining
ALUMINUM CORP OF CHINA LTD-H,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
MAGNITOGORSK IRON&STEEL,EUROPE,RUSSIA,Materials,Metals & Mining
PRESS METAL ALUMINIUM HOLDIN,ASIA/PACIFIC,MALAYSIA,Materials,Metals & Mining
CHINA HONGQIAO GROUP LTD,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
ZHAOJIN MINING INDUSTRY - H,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
MMG Ltd,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
CHINA ZHONGWANG HOLDINGS LTD,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
ANGANG STEEL CO LTD-H,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
MAANSHAN IRON & STEEL-H,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
JASTRZEBSKA SPOLKA WEGLOWA S,EUROPE,POLAND,Materials,Metals & Mining
CHINA ORIENTAL GROUP CO LTD,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
BAOSHAN IRON & STEEL CO-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
INNER MONGOLIAN BAOTOU STE-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
CHINA MOLYBDENUM CO LTD-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
ZIJIN MINING GROUP CO LTD-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
SHANDONG GOLD MINING CO LT-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
ALUMINUM CORP OF CHINA LTD-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
INNER MONGOLIA BAOTOU STEE-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
HESTEEL CO LTD-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
JIANGXI COPPER CO LTD-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
ZHEJIANG HUAYOU COBALT CO-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
ZHONGJIN GOLD CORP-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
TONGLING NONFERROUS METALS-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
JIANGXI GANFENG LITHIUM CO-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
MAANSHAN IRON & STEEL-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
ANGANG STEEL CO LTD-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
JINDUICHENG MOLYBDENUM CO -A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
SHENZHEN ZHONGJIN LINGNAN-A,ASIA/PACIFIC,CHINA,Materials,Metals & Mining
NORTHERN STAR RESOURCES LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
Evolution,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
ILUKA RESOURCES LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
OZ Minerals Ltd,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
Regis Resources Ltd,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
MINERAL RESOURCES LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
INDEPENDENCE GROUP NL,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
St Barbara Ltd,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
SARACEN MINERAL HOLDINGS LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
Sims Metal Management Ltd,NORTH AMERICA,UNITED STATES,Materials,Metals & Mining
PILBARA MINERALS LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
SANDFIRE RESOURCES NL,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
LYNAS CORP LTD,ASIA/PACIFIC,MALAYSIA,Materials,Metals & Mining
AUSDRILL LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
GALAXY RESOURCES LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
RESOLUTE MINING LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
OROCOBRE LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
Western Areas Ltd,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
SYRAH RESOURCES LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Metals & Mining
MMC Norilsk Nickel PJSC,EUROPE,RUSSIA,Materials,Metals & Mining
Severstal PJSC,EUROPE,RUSSIA,Materials,Metals & Mining
NOVOLIPET STEEL-GDR REG S,EUROPE,RUSSIA,Materials,Metals & Mining
POLYUS PJSC-REG S-GDR,EUROPE,RUSSIA,Materials,Metals & Mining
Magnitogorsk Iron & Steel Work,EUROPE,RUSSIA,Materials,Metals & Mining
Ence Energia y Celulosa SA,EUROPE,SPAIN,Materials,Paper & Forest Products
MONDI PLC,EUROPE,UNITED KINGDOM,Materials,Paper & Forest Products
Oji Holdings Corp,ASIA/PACIFIC,JAPAN,Materials,Paper & Forest Products
UPM-KYMMENE OYJ,EUROPE,FINLAND,Materials,Paper & Forest Products
STORA ENSO OYJ-R SHS,EUROPE,FINLAND,Materials,Paper & Forest Products
SUZANO PAPEL E CELULOSE SA,LATIN AMERICA,BRAZIL,Materials,Paper & Forest Products
EMPRESAS CMPC SA,LATIN AMERICA,CHILE,Materials,Paper & Forest Products
WEST FRASER TIMBER CO LTD,NORTH AMERICA,CANADA,Materials,Paper & Forest Products
MONDI LTD,EUROPE,UNITED KINGDOM,Materials,Paper & Forest Products
SAPPI LIMITED,AFRICA,SOUTH AFRICA,Materials,Paper & Forest Products
INDAH KIAT PULP & PAPER TBK,ASIA/PACIFIC,INDONESIA,Materials,Paper & Forest Products
NINE DRAGONS PAPER HOLDINGS,ASIA/PACIFIC,HONG KONG,Materials,Paper & Forest Products
LEE & MAN PAPER MANUFACTURIN,ASIA/PACIFIC,HONG KONG,Materials,Paper & Forest Products
PABRIK KERTAS TJIWI KIMIA PT,ASIA/PACIFIC,INDONESIA,Materials,Paper & Forest Products
CRH PLC,EUROPE,IRELAND,Materials,Construction Materials
HEIDELBERGCEMENT AG,EUROPE,GERMANY,Materials,Construction Materials
LafargeHolcim Ltd,EUROPE,SWITZERLAND,Materials,Construction Materials
BUZZI UNICEM SPA,EUROPE,ITALY,Materials,Construction Materials
VULCAN MATERIALS CO,NORTH AMERICA,UNITED STATES,Materials,Construction Materials
ANHUI CONCH CEMENT CO LTD-H,ASIA/PACIFIC,CHINA,Materials,Construction Materials
CHINA NATIONAL BUILDING MA-H,ASIA/PACIFIC,CHINA,Materials,Construction Materials
TAIHEIYO CEMENT CORP,ASIA/PACIFIC,JAPAN,Materials,Construction Materials
MARTIN MARIETTA MATERIALS,NORTH AMERICA,UNITED STATES,Materials,Construction Materials
CEMEX SAB-CPO,LATIN AMERICA,MEXICO,Materials,Construction Materials
James Hardie Industries Plc,EUROPE,IRELAND,Materials,Construction Materials
SIAM CEMENT PUBLIC CO LTD,ASIA/PACIFIC,THAILAND,Materials,Construction Materials
TAIWAN CEMENT,ASIA/PACIFIC,TAIWAN,Materials,Construction Materials
ULTRATECH CEMENT LTD,ASIA/PACIFIC,INDIA,Materials,Construction Materials
BORAL LTD,ASIA/PACIFIC,AUSTRALIA,Materials,Construction Materials
GRASIM INDUSTRIES LTD,ASIA/PACIFIC,INDIA,Materials,Construction Materials
FLETCHER BUILDING LTD,ASIA/PACIFIC,NEW ZEALAND,Materials,Construction Materials
ASIA CEMENT CORP,ASIA/PACIFIC,TAIWAN,Materials,Construction Materials
CHINA RESOURCES CEMENT,ASIA/PACIFIC,HONG KONG,Materials,Construction Materials
